name,pl_orbsmax
d5947,0
d5948,0.1308
d5949,0.1026
d5950,0.0748
d5951,0
d5952,0.0965
d5953,0
d5954,0.232
d5955,1.088
d5956,0.036
d5957,0.4809
d5958,0.111
d5959,0.05
d5960,0.3648
d5961,0.1556
d5962,-6.60E-05
d5963,0.1194
d5964,0.0466
d5965,0.0437
d5966,0.1222
d5967,0.051
d5968,0.046
d5969,0.067
d5970,0.02034
d5971,0.107
d5972,0
d5973,0.0435
d5974,2.14
d5975,0.0417
d5976,0.0553
d5977,67.96
d5978,0.0378
d5979,0
d5980,0.1694
d5981,0.1
d5982,0
d5983,0.0361
d5984,0.0226
d5985,0.034
d5986,0.2038
d5987,1.72
d5988,0.1102
d5989,0.05375
d5990,4.21
d5991,0.049
d5992,0.089
d5993,2.18
d5994,0.0546
d5995,0
d5996,1.16
d5997,0
d5998,0.0559
d5999,0.594
d6000,0
d6001,0.063
d6002,0.0743
d6003,0.363
d6004,1.16
d6005,0
d6006,0.0461
d6007,0
d6008,0.1589
d6009,0
d6010,0.0393
d6011,0.1372
d6012,0.0426
d6013,0.0651
d6014,0.0437
d6015,0.139
d6016,0.2903
d6017,0.052
d6018,0
d6019,0.0698
d6020,0.828
d6021,0.059
d6022,0
d6023,0.04213
d6024,0.2528
d6025,0
d6026,0.08
d6027,0.2085
d6028,0.1146
d6029,0.053
d6030,0.108
d6031,0.094
d6032,0.0601
d6033,0.0229
d6034,0.1066
d6035,0.0366
d6036,0.4809
d6037,0.0916
d6038,0
d6039,0.0303
d6040,0.0585
d6041,0.1246
d6042,0
d6043,0.177
d6044,0.0248
d6045,0.045
d6046,0.0893
d6047,0.064
d6048,0.1083
d6049,0.1831
d6050,0.286
d6051,0.0367
d6052,0.0367
d6053,0.3392
d6054,0.1055
d6055,0.1539
d6056,0.088
d6057,0
d6058,0.5729
d6059,0.0656
d6060,0.04
d6061,0.064
d6062,0.0909
d6063,0
d6064,0.0186
d6065,0.2665
d6066,0.055
d6067,0.252
d6068,1.1123
d6069,0
d6070,0.2329
d6071,0.7333
d6072,0.0326
d6073,0.0585
d6074,0.3769
d6075,0.0442
d6076,0.0394
d6077,6.00E-07
d6078,0.0765
d6079,0.07522
d6080,0.124
d6081,1.4
d6082,0.125
d6083,0.05064
d6084,1.54
d6085,0.2502
d6086,0.02854
d6087,0.1754
d6088,0.0906
d6089,0.2155
d6090,0.0778
d6091,0.13
d6092,0.53
d6093,0.2597
d6094,0
d6095,0
d6096,0.0489
d6097,0.074
d6098,0
d6099,0.0468
d6100,0.0744
d6101,0.0491
d6102,0.101
d6103,0.1041
d6104,0.076
d6105,0
d6106,0.7235
d6107,0.083
d6108,0.0994
d6109,0.117
d6110,0.1107
d6111,0.104
d6112,0.1121
d6113,0.0723
d6114,0.127
d6115,0.1803
d6116,0.113
d6117,0.4731
d6118,0.047
d6119,0.0486
d6120,0.1016
d6121,38
d6122,3.396
d6123,0.04
d6124,0.1766
d6125,0.1179
d6126,0.114
d6127,0.05163
d6128,0.0765
d6129,0.0187
d6130,0.0597
d6131,0.0653
d6132,0.028
d6133,0.03397
d6134,0
d6135,0.1131
d6136,0.359
d6137,0.062
d6138,0.0621
d6139,0.0189
d6140,0.0515
d6141,0.4765
d6142,2.04
d6143,0.0296
d6144,0.0442
d6145,0.0272
d6146,0.1813
d6147,0.1279
d6148,0.0546
d6149,0.0898
d6150,0.0197
d6151,0.0855
d6152,2.8
d6153,0.1175
d6154,0.0912
d6155,0.2345
d6156,4.272
d6157,0.0548
d6158,0.0365
d6159,0
d6160,0
d6161,0.0714
d6162,0.0164
d6163,2.35
d6164,0.089
d6165,0.2068
d6166,0
d6167,0.148
d6168,0.0518
d6169,0.167
d6170,0.6375
d6171,0.3859
d6172,0.0759
d6173,0.2236
d6174,0.2388
d6175,0.2307
d6176,0.0854
d6177,0.2716
d6178,0.2186
d6179,0
d6180,0.0474
d6181,0.0696
d6182,0.1072
d6183,0
d6184,4.8968
d6185,0.117
d6186,0.3658
d6187,0.02817
d6188,0.1038
d6189,0.3183
d6190,0.1385
d6191,0.1178
d6192,0.0831
d6193,0.567
d6194,0.0694
d6195,0.0867
d6196,2.1
d6197,0.4651
d6198,0.1582
d6199,0.105
d6200,0.5121
d6201,0.0232
d6202,0.094
d6203,0.054
d6204,0
d6205,0.1029
d6206,2.409
d6207,0.0748
d6208,0
d6209,0.0919
d6210,0.3767
d6211,0.036
d6212,0.295
d6213,0
d6214,0
d6215,0.258
d6216,0.087
d6217,0
d6218,0
d6219,0.0469
d6220,2.335
d6221,0.05561
d6222,0.409
d6223,0.1564
d6224,0.0933
d6225,1.301
d6226,0.063
d6227,0.1025
d6228,0.1409
d6229,9.62
d6230,0.4839
d6231,0
d6232,0.1151
d6233,0.3475
d6234,0.1263
d6235,0.128
d6236,0.2559
d6237,3.913
d6238,0.3343
d6239,0.1694
d6240,0.0548
d6241,0.76
d6242,0.1774
d6243,0
d6244,0.078
d6245,0.1156
d6246,0.0599
d6247,0.0772
d6248,0.02547
d6249,0.128
d6250,0.1241
d6251,0.114
d6252,0.1366
d6253,0.184
d6254,1.988
d6255,0
d6256,0.1764
d6257,0.1604
d6258,0.0335
d6259,0.0777
d6260,0.0848
d6261,3.19
d6262,0.0283
d6263,0.0841
d6264,0.1335
d6265,0.0275
d6266,300
d6267,0.058
d6268,0.0922
d6269,0.08
d6270,0.1114
d6271,0.4853
d6272,0.53
d6273,0.0681
d6274,0.1725
d6275,0.0374
d6276,0.08347
d6277,0.1398
d6278,0.037
d6279,0
d6280,0.0273
d6281,0
d6282,0.1321
d6283,0.1408
d6284,0.2054
d6285,0.4506
d6286,4.6
d6287,0.1022
d6288,0
d6289,0.0876
d6290,0.104
d6291,1.262
d6292,0.006
d6293,0.0154
d6294,0.0638
d6295,0.034
d6296,0.131
d6297,5.6
d6298,0.134
d6299,0
d6300,0
d6301,0.115
d6302,0.069
d6303,0.088
d6304,5.2
d6305,0.0934
d6306,0
d6307,4.63
d6308,0.064
d6309,0.1398
d6310,0.0656
d6311,0.0562
d6312,0.104
d6313,0.2269
d6314,0.2244
d6315,0.0274
d6316,0.2534
d6317,0.091
d6318,0.0121
d6319,0.4172
d6320,0.1724
d6321,0.0348
d6322,0.0747
d6323,0.044
d6324,0.083
d6325,0.0542
d6326,0.0229
d6327,0.1144
d6328,1.203
d6329,0.0304
d6330,0.056
d6331,0.0391
d6332,0.02299
d6333,0.1274
d6334,0.073
d6335,0.246
d6336,0.1709
d6337,0.03
d6338,0.0177
d6339,0.05
d6340,0.0181
d6341,0.1861
d6342,0.0371
d6343,0.01987
d6344,0.0306
d6345,0
d6346,0.0638
d6347,0.072
d6348,0.1732
d6349,0.6469
d6350,1.122
d6351,0
d6352,0.343
d6353,0.2101
d6354,0.117
d6355,0.1329
d6356,0.0883
d6357,0.1019
d6358,0
d6359,0.1567
d6360,0.2233
d6361,2.32
d6362,0.7391
d6363,0.0585
d6364,0.01306
d6365,0.05412
d6366,0.2408
d6367,0.082
d6368,-0.002
d6369,0.074
d6370,1.02
d6371,0.0594
d6372,0.0591
d6373,0.186
d6374,0.0495
d6375,0.0463
d6376,0
d6377,0
d6378,0.0921
d6379,0
d6380,0.0209
d6381,0.039
d6382,0.1423
d6383,0.101
d6384,0.2054
d6385,0.116
d6386,0
d6387,0.1697
d6388,0.226
d6389,0.1081
d6390,1.19
d6391,0.038
d6392,0
d6393,0.0371
d6394,0.2555
d6395,0.0457
d6396,0.077
d6397,0.1072
d6398,0.25
d6399,0.1614
d6400,0.0606
d6401,2.968
d6402,0.2039
d6403,0.423
d6404,0.124
d6405,0.0871
d6406,1.164
d6407,0.082
d6408,0.0478
d6409,0
d6410,0.1114
d6411,0.0921
d6412,0.05
d6413,0.33
d6414,0.0386
d6415,4.51
d6416,0.1943
d6417,0.115
d6418,0.10447
d6419,0.113
d6420,0.134
d6421,0.1433
d6422,0.046
d6423,0.048
d6424,0.0419
d6425,2.12
d6426,0.051
d6427,0.0593
d6428,0
d6429,0.227
d6430,0.046877
d6431,0.1655
d6432,0.1611
d6433,0.0149
d6434,0.05
d6435,0
d6436,0.0246
d6437,0.19
d6438,0.031
d6439,0.0326
d6440,0
d6441,0.314
d6442,0.6477
d6443,0.0483
d6444,0.95
d6445,0.2193
d6446,0.122
d6447,0.108
d6448,0.2457
d6449,0.0425
d6450,0
d6451,0.2197
d6452,0.3502
d6453,0.125
d6454,102
d6455,0.2548
d6456,0.1768
d6457,0.0354
d6458,0.1159
d6459,0.0519
d6460,0.054
d6461,0.2255
d6462,0
d6463,0.2226
d6464,1.881
d6465,0.2113
d6466,0.1033
d6467,0.0217
d6468,0.341
d6469,2.11
d6470,0
d6471,0.039
d6472,0.2116
d6473,0.2095
d6474,0.2255
d6475,0.0248
d6476,0.052
d6477,0
d6478,0.3644
d6479,0.093
d6480,0.1426
d6481,0.01583
d6482,0.4209
d6483,0.104
d6484,0.0214
d6485,0.054
d6486,0.2694
d6487,0.0869
d6488,0.0927
d6489,0.2047
d6490,0.0209
d6491,0.0491
d6492,0.1697
d6493,0.1569
d6494,0.049
d6495,0.0935
d6496,0
d6497,0.0899
d6498,0.0528
d6499,0.059
d6500,0.912
d6501,0.2596
d6502,0
d6503,0
d6504,0
d6505,0.283
d6506,0.1001
d6507,0.3982
d6508,0.072
d6509,0.0727
d6510,0.2109
d6511,0.313
d6512,0.04651
d6513,0
d6514,0.035
d6515,0.15
d6516,0.1723
d6517,0.0153
d6518,0.036
d6519,0.4416
d6520,0.1723
d6521,0.04
d6522,0.0956
d6523,0
d6524,0.1938
d6525,0.54
d6526,0.1128
d6527,0.6291
d6528,0.2998
d6529,0.1803
d6530,0.0719
d6531,0.0363
d6532,2.16
d6533,1.18
d6534,0
d6535,0.0698
d6536,0.1385
d6537,0.3522
d6538,0
d6539,0
d6540,0.2607
d6541,0.0368
d6542,0.0232
d6543,0
d6544,-2.00E-07
d6545,0.015439
d6546,0.0246
d6547,0.7279
d6548,0.0835
d6549,0.13
d6550,0.037
d6551,0.066
d6552,0.2965
d6553,0.0494
d6554,0.0608
d6555,0
d6556,0.2395
d6557,0.0752
d6558,0.06
d6559,0
d6560,0.0709
d6561,0.1602
d6562,0.0511
d6563,0
d6564,0.077
d6565,0.0537
d6566,0.427
d6567,0.1949
d6568,0.2008
d6569,0
d6570,0.153
d6571,0.0692
d6572,0.1222
d6573,0.0304
d6574,0.1165
d6575,0.0796
d6576,0
d6577,0.0714
d6578,0.0596
d6579,0.0819
d6580,0.1681
d6581,0.1857
d6582,0.09
d6583,0.2205
d6584,0.0144
d6585,0.115
d6586,0.073
d6587,0.054
d6588,0.0726
d6589,0.0917
d6590,0.0911
d6591,0.165
d6592,0.0364
d6593,0.1083
d6594,0.086
d6595,0.1058
d6596,0.097
d6597,0.0345
d6598,0.0821
d6599,0.062
d6600,0.079
d6601,0.1072
d6602,0.1207
d6603,0.2116
d6604,0.0872
d6605,0.036
d6606,0.1179
d6607,0.04632
d6608,0.1154
d6609,0.1616
d6610,2.7
d6611,0.155
d6612,0.1197
d6613,0.155
d6614,1.95
d6615,0.0654
d6616,0.123
d6617,0
d6618,0.1241
d6619,0.04445
d6620,0.1243
d6621,330
d6622,0.0827
d6623,0.1209
d6624,0.0204
d6625,0.047
d6626,3.82
d6627,0.0485
d6628,0.1047
d6629,0.0431
d6630,0.1527
d6631,0.3726
d6632,0.1189
d6633,0.1636
d6634,0.1597
d6635,0.036
d6636,0.0459
d6637,2.861
d6638,0.0476
d6639,0
d6640,0.050201
d6641,0.0911
d6642,0.0424
d6643,0
d6644,0.0626
d6645,0.0309
d6646,0.0644
d6647,0.4964
d6648,0.0651
d6649,0
d6650,0
d6651,3.41
d6652,0.029
d6653,0
d6654,0.0601
d6655,0.2053
d6656,1.129
d6657,0.3679
d6658,0
d6659,0.5125
d6660,0.0644
d6661,0.0429
d6662,0.0917
d6663,0.093
d6664,0.049
d6665,0.031
d6666,0
d6667,0.0247
d6668,0.144
d6669,1.543
d6670,0.537
d6671,0.094
d6672,0.0255
d6673,0
d6674,0.141
d6675,0.2743
d6676,0.4238
d6677,0.1089
d6678,0.0936
d6679,0.0308
d6680,0
d6681,0.1242
d6682,0.146
d6683,0.1226
d6684,0.05186
d6685,0.141
d6686,0.2222
d6687,0.0672
d6688,0.0739
d6689,0.206
d6690,0.1642
d6691,0.0749
d6692,0.2014
d6693,0.0722
d6694,0.8539
d6695,0.0536
d6696,0.1098
d6697,0.2086
d6698,0.1418
d6699,0.0473
d6700,0.0698
d6701,0.0881
d6702,0.349
d6703,0.0448
d6704,0.1038
d6705,0.0568
d6706,1.82
d6707,0.03182
d6708,0.88328
d6709,0.015
d6710,0.484
d6711,0.307
d6712,0.2395
d6713,0.1658
d6714,0.104
d6715,0.0465
d6716,0.3399
d6717,0
d6718,0.2278
d6719,1.3423
d6720,0.4277
d6721,0.2202
d6722,0.233
d6723,0.0426
d6724,0.1939
d6725,1.521
d6726,0.0675
d6727,0.0786
d6728,0.0959
d6729,0.1257
d6730,0.1699
d6731,0.0719
d6732,0.0856
d6733,1.9
d6734,0.0196
d6735,0
d6736,0.0913
d6737,3.17
d6738,0.0455
d6739,0.0621
d6740,0.0706
d6741,2.8
d6742,0.362
d6743,0.0437
d6744,0.1094
d6745,0.5121
d6746,0.71
d6747,0.111
d6748,0.2606
d6749,0.4209
d6750,0.1757
d6751,0.0759
d6752,0.101
d6753,2.81
d6754,0.0917
d6755,0.1954
d6756,0.5463
d6757,0.04127
d6758,0.014
d6759,0.2235
d6760,1.305
d6761,0.1152
d6762,0.1082
d6763,0.1068
d6764,0.134
d6765,0.3888
d6766,0.0854
d6767,0.0718
d6768,0.119
d6769,0
d6770,0.781
d6771,0.082
d6772,0
d6773,0.02872
d6774,0
d6775,0.1658
d6776,0.2524
d6777,0.0651
d6778,0.1117
d6779,0.1076
d6780,0.0397
d6781,0
d6782,0.158
d6783,0.094
d6784,0
d6785,0.05
d6786,0.081
d6787,0.0464
d6788,1.01
d6789,0.093
d6790,0.1602
d6791,0.0732
d6792,0.533
d6793,0.0463
d6794,0.0765
d6795,0.1227
d6796,0.03462
d6797,0.1711
d6798,0.1633
d6799,0
d6800,0.0771
d6801,1.157
d6802,0.066
d6803,0.222
d6804,0
d6805,0.107
d6806,0.2668
d6807,0.028
d6808,0.0351
d6809,0
d6810,0.076
d6811,0.1205
d6812,0.1254
d6813,0.0994
d6814,0.0517
d6815,0.049
d6816,0
d6817,0.0188
d6818,0.0574
d6819,1.117
d6820,0.1196
d6821,-2.60E-06
d6822,0.295
d6823,46
d6824,0.13
d6825,0.0497
d6826,2.656
d6827,0.1753
d6828,0.1406
d6829,0.0665
d6830,0
d6831,0.0586
d6832,0.1025
d6833,0.404
d6834,0.035
d6835,0.1308
d6836,0.055
d6837,0
d6838,0.0678
d6839,0.3579
d6840,0.107
d6841,0.02452
d6842,0.234
d6843,0.1254
d6844,0
d6845,0
d6846,0.1294
d6847,0.2555
d6848,0.2731
d6849,0.06064
d6850,0.0337
d6851,0.90281
d6852,0
d6853,0.051
d6854,0.1026
d6855,0.1401
d6856,0.0608
d6857,0.321
d6858,0.1505
d6859,0.0858
d6860,0.0277
d6861,0
d6862,0.1019
d6863,0.08809
d6864,3.814
d6865,0.0331
d6866,0.0362
d6867,0.0934
d6868,2.7
d6869,1.1
d6870,0.3308
d6871,0.128
d6872,0
d6873,0
d6874,0.044
d6875,0.0812
d6876,0.076
d6877,0.5756
d6878,0.088
d6879,0.09
d6880,4.17
d6881,0.0466
d6882,0.027
d6883,0.1229
d6884,0.1029
d6885,0.0739
d6886,0.2157
d6887,0.0389
d6888,3.6
d6889,0.1722
d6890,0.0598
d6891,0.0362
d6892,0.1469
d6893,0.8
d6894,0.027
d6895,0.388
d6896,0
d6897,0.0648
d6898,0.0451
d6899,0
d6900,0.034
d6901,0.018
d6902,0.013
d6903,0.246
d6904,0.057
d6905,0.0633
d6906,0
d6907,0.063
d6908,0.0591
d6909,0.0621
d6910,0.182
d6911,0.3769
d6912,0.1195
d6913,0.1355
d6914,0.1197
d6915,0.2014
d6916,0.9302
d6917,-1.7
d6918,2.51
d6919,0.0644
d6920,7.43
d6921,0.0444
d6922,0.04
d6923,1.48
d6924,0.0581
d6925,0.1548
d6926,0.1557
d6927,0.0802
d6928,0.06
d6929,0.0741
d6930,0.031
d6931,1.332
d6932,0.052
d6933,2.32
d6934,0.0617
d6935,0.0331
d6936,0.0637
d6937,0
d6938,0.4237
d6939,0.0475
d6940,0.036
d6941,1.3
d6942,0.1027
d6943,0.083
d6944,0
d6945,0.112
d6946,0.1074
d6947,0.057
d6948,4.00E-07
d6949,4.06
d6950,0.068
d6951,0.037
d6952,0
d6953,0.1291
d6954,0.0747
d6955,0.0324
d6956,0.0672
d6957,0
d6958,0.2108
d6959,0.0926
d6960,0.3993
d6961,0.0563
d6962,0.0454
d6963,0.552
d6964,5.235
d6965,0.0633
d6966,0.5183
d6967,0.243
d6968,0.0779
d6969,0.017
d6970,0.1321
d6971,0.1378
d6972,0.045
d6973,0.025
d6974,0.0341
d6975,0.0807
d6976,0.1214
d6977,0.0681
d6978,0.0427
d6979,0.1939
d6980,0
d6981,0.0825
d6982,0.052
d6983,0.15
d6984,0.0677
d6985,0.1205
d6986,0.1725
d6987,4.01
d6988,0.063
d6989,0.313
d6990,0.0575
d6991,0.1026
d6992,0.0641
d6993,3.2
d6994,0
d6995,0.3825
d6996,0.1474
d6997,0.128
d6998,0.1437
d6999,0.1381
d7000,0
d7001,0.1294
d7002,0.1385
d7003,0.2595
d7004,0.0272
d7005,0.049
d7006,0.2987
d7007,0.0746
d7008,0.0561
d7009,0.227
d7010,0.0699
d7011,0.2523
d7012,0.115
d7013,0.167
d7014,0.0719
d7015,0.0703
d7016,0.1563
d7017,0.0439
d7018,0.04571
d7019,0.276
d7020,0.1655
d7021,0.1719
d7022,0
d7023,0.0413
d7024,0
d7025,0
d7026,0.0152
d7027,0.03126
d7028,0.252
d7029,1.8
d7030,0.13
d7031,0.4266
d7032,0.1278
d7033,0.1274
d7034,0.051
d7035,0.241376
d7036,0.0799
d7037,0.04852
d7038,0.045
d7039,0.103
d7040,0.168
d7041,0.0762
d7042,1.6697
d7043,0.1107
d7044,0
d7045,0.022
d7046,0
d7047,0.045
d7048,0.0963
d7049,0.0341
d7050,0
d7051,0.59
d7052,0.053
d7053,0.0844
d7054,0.1229
d7055,0.03
d7056,0.0903
d7057,0.0336
d7058,0.091
d7059,0.1015
d7060,2.36
d7061,0.0382
d7062,0.0989
d7063,0.02734
d7064,0.1241
d7065,0.085
d7066,0.0801
d7067,0.0486
d7068,0.1366
d7069,1.05
d7070,0.077
d7071,0.059
d7072,0
d7073,0.0969
d7074,0.0136
d7075,0
d7076,0.043
d7077,0.0592
d7078,0
d7079,0.0521
d7080,0
d7081,0.2315
d7082,0.3411
d7083,0.2213
d7084,0.0151
d7085,0.0372
d7086,0.14
d7087,1.742
d7088,0.1201
d7089,0.0679
d7090,0.5548
d7091,0.225
d7092,0.094
d7093,0.0466
d7094,0.0372
d7095,0.2406
d7096,0.049
d7097,0.1019
d7098,0.4471
d7099,0.0634
d7100,0.0238
d7101,0.0396
d7102,0
d7103,0.0129
d7104,0.0747
d7105,5.54
d7106,0.1939
d7107,0.1049
d7108,0.091
d7109,2.5
d7110,0.0683
d7111,0.0749
d7112,0.3719
d7113,0.039
d7114,0.16
d7115,0.0832
d7116,0.0584
d7117,0.0337
d7118,0.036
d7119,0.2213
d7120,0.026
d7121,0.0679
d7122,0.155
d7123,0.2495
d7124,0.1242
d7125,0.0158
d7126,0
d7127,0.032
d7128,0.0401
d7129,0.2002
d7130,0.0966
d7131,0.263
d7132,0.12639
d7133,0.08
d7134,0.2138
d7135,0.5
d7136,0.1294
d7137,0.0293
d7138,0.1241
d7139,0.1111
d7140,0.0324
d7141,0.7469
d7142,0.0469
d7143,0.051
d7144,0.041
d7145,0.1424
d7146,0.8507
d7147,0.0473
d7148,0.0592
d7149,0.0619
d7150,0.0409
d7151,0.098
d7152,0
d7153,0.0817
d7154,0.1604
d7155,0.05231
d7156,0.052
d7157,0.297
d7158,0.4176
d7159,0.2292
d7160,0
d7161,0.0359
d7162,0.0525
d7163,0.081
d7164,1.187
d7165,0.2523
d7166,2.83
d7167,0.035
d7168,1.65
d7169,0.133
d7170,0
d7171,0.1155
d7172,0.0908
d7173,0.069
d7174,0.01312
d7175,1.177
d7176,0
d7177,0.1367
d7178,0
d7179,0.1608
d7180,0
d7181,1.98
d7182,0.082
d7183,0.163
d7184,0.04178
d7185,0.0554
d7186,0.1443
d7187,0.0919
d7188,0.1247
d7189,0.2901
d7190,0.1648
d7191,0
d7192,0.0862
d7193,0.0578
d7194,0.03957
d7195,0.1444
d7196,0.144
d7197,0.2259
d7198,0.0602
d7199,0.163
d7200,0.2234
d7201,0.1045
d7202,0.0517
d7203,0.0331
d7204,0.2901
d7205,0.1336
d7206,0.2938
d7207,0.084
d7208,0.1582
d7209,0.1302
d7210,0.0715
d7211,0.519
d7212,0.0721
d7213,0.1633
d7214,0.0241
d7215,0.211
d7216,0.048
d7217,0.176
d7218,0.1376
d7219,0.0577
d7220,2.8
d7221,0.1341
d7222,0.925
d7223,0.0535
d7224,0
d7225,0.1028
d7226,1.135
d7227,0.1132
d7228,0.0575
d7229,0.1153
d7230,0.2264
d7231,0.0802
d7232,0.0129
d7233,2.2
d7234,0.134
d7235,0.0142
d7236,2.6
d7237,0
d7238,0.354
d7239,0.02298
d7240,0.28
d7241,0.5166
d7242,0.1362
d7243,0.31
d7244,0.1916
d7245,0.0653
d7246,1.78
d7247,0.1201
d7248,0.014
d7249,0.138
d7250,0.091
d7251,0.1004
d7252,1.8
d7253,0.055
d7254,0.04995
d7255,0.0317
d7256,1.35
d7257,0.0927
d7258,0.03813
d7259,0.0407
d7260,0.065
d7261,0.0927
d7262,0.0869
d7263,0.0641
d7264,0.04881
d7265,0.0794
d7266,0.316
d7267,0.3945
d7268,0.0406
d7269,0
d7270,0.0569
d7271,0
d7272,0.145
d7273,0.07
d7274,0.0609
d7275,0.0477
d7276,0.1085
d7277,0.1305
d7278,0.0511
d7279,0.0524
d7280,0.0939
d7281,0.126
d7282,0.074
d7283,0.043
d7284,0.039
d7285,0.5187
d7286,0.054
d7287,0.0565
d7288,0
d7289,0.079
d7290,0.1238
d7291,0.0298
d7292,0
d7293,0
d7294,0.0547
d7295,0.076
d7296,0.0542
d7297,0.22
d7298,0.0865
d7299,0.2018
d7300,0
d7301,0.0663
d7302,0.0928
d7303,0.0991
d7304,0.037
d7305,0.119
d7306,0.042
d7307,0.1148
d7308,0
d7309,0.085
d7310,0.1525
d7311,0
d7312,0.02498
d7313,0.051
d7314,0.04
d7315,0.0904
d7316,0.0807
d7317,0.0356
d7318,0.1031
d7319,0.0778
d7320,0.0118
d7321,0.2163
d7322,0.05789
d7323,0.724
d7324,1.41
d7325,0.0821
d7326,0.1159
d7327,0.219
d7328,0.0245
d7329,0.0585
d7330,0.163
d7331,0.0317
d7332,0.0935
d7333,0.0783
d7334,0.2791
d7335,0
d7336,0.1602
d7337,0.0429
d7338,0.0303
d7339,0.047
d7340,0.1709
d7341,0.0354
d7342,0.387
d7343,0.032
d7344,0
d7345,0.1255
d7346,0.067
d7347,0.09
d7348,0.16
d7349,0.0382
d7350,0.023
d7351,4.75
d7352,0.5125
d7353,0
d7354,0.1074
d7355,0.059
d7356,0.0816
d7357,0.1416
d7358,0.0711
d7359,0.515
d7360,0.1024
d7361,0.0926
d7362,0
d7363,0.059
d7364,0.02309
d7365,0.046
d7366,0.0685
d7367,0.1128
d7368,0.1636
d7369,0
d7370,0.05046
d7371,0.1062
d7372,0.0644
d7373,0.1442
d7374,0
d7375,0.2245
d7376,0.0533
d7377,0.134
d7378,0.0622
d7379,0.0612
d7380,0.171
d7381,0.0754
d7382,0.09
d7383,2.32
d7384,0.3255
d7385,0.0706
d7386,0.0378
d7387,0.0223
d7388,0.1466
d7389,0.566
d7390,1.16
d7391,0.064
d7392,0.1608
d7393,0
d7394,0.01685
d7395,0.01985
d7396,2.72
d7397,0.072
d7398,0.031
d7399,0.2478
d7400,0.0379
d7401,0
d7402,0.0864
d7403,5.448
d7404,0.049
d7405,0.041
d7406,0.1503
d7407,0.2085
d7408,0.1021
d7409,0.048
d7410,0.05
d7411,-7.00E-07
d7412,0.05
d7413,0.04073
d7414,0.2097
d7415,0.0316
d7416,0.3133
d7417,0.0388
d7418,0.0644
d7419,0
d7420,0.271
d7421,0.0781
d7422,0.044
d7423,0.0833
d7424,0.10386
d7425,0.2233
d7426,0.117
d7427,0.0418
d7428,0.0156
d7429,0.0771
d7430,0.06
d7431,0.0903
d7432,0.04179
d7433,0
d7434,1.35
d7435,1.32
d7436,0.0498
d7437,0.2616
d7438,0.0677
d7439,0.1153
d7440,1.51
d7441,0.126
d7442,0.1031
d7443,0.1153
d7444,0.1495
d7445,0.1328
d7446,0.051
d7447,0.0575
d7448,0.105
d7449,0
d7450,0.1082
d7451,0.0727
d7452,0.0858
d7453,0.04881
d7454,0.1152
d7455,0.029392
d7456,0.0978
d7457,0.0732
d7458,0.133
d7459,0.1353
d7460,0.1227
d7461,0.5755
d7462,0.07487
d7463,1.54
d7464,0.0568
d7465,-18
d7466,0.015
d7467,0.2222
d7468,0.0819
d7469,0.5184
d7470,0.059
d7471,0.06069
d7472,0.074
d7473,0.15417
d7474,0.5545
d7475,0
d7476,0
d7477,0.1594
d7478,0
d7479,0.1805
d7480,0.1637
d7481,0.0989
d7482,0.394
d7483,0.0611
d7484,0.0991
d7485,0.0656
d7486,0.0456
d7487,1.084
d7488,0
d7489,0.1006
d7490,0.2838
d7491,0.04464
d7492,0.3671
d7493,0.0278
d7494,0
d7495,-0.012
d7496,0.0771
d7497,0.1245
d7498,0.2197
d7499,0.054
d7500,0.056
d7501,0.096
d7502,0.1266
d7503,0.03308
d7504,0.056
d7505,0
d7506,0.89
d7507,0.0886
d7508,0.062
d7509,0.1116
d7510,0.0735
d7511,0.0613
d7512,0.059
d7513,0.0431
d7514,0.0763
d7515,0
d7516,0.045
d7517,0.054
d7518,0.126
d7519,0.0588
d7520,0.148
d7521,0
d7522,5.02
d7523,0
d7524,0.1839
d7525,0.1459
d7526,0.048
d7527,0.4929
d7528,0.0324
d7529,0.0558
d7530,0.0738
d7531,0.1768
d7532,0.032
d7533,0.12
d7534,0.0487
d7535,0.047
d7536,0.1404
d7537,0.0787
d7538,0.11
d7539,0.0103
d7540,0.3411
d7541,0.487
d7542,0
d7543,0.211
d7544,0.119
d7545,0.169
d7546,0.121
d7547,0.0221
d7548,0.0597
d7549,0.17
d7550,0.0259
d7551,0.1149
d7552,0.1291
d7553,0.0646
d7554,0.1542
d7555,0.1827
d7556,0.0239
d7557,0.1611
d7558,0.065
d7559,0.1227
d7560,0.03556
d7561,0.0495
d7562,0.0294
d7563,0
d7564,0.1556
d7565,0.1115
d7566,0.1062
d7567,0
d7568,0.024
d7569,1.2
d7570,0.0365
d7571,0.747
d7572,0.113
d7573,0.1916
d7574,0.5177
d7575,-1
d7576,0.386
d7577,0.0802
d7578,0.04537
d7579,0.0794
d7580,0.03159
d7581,0.064
d7582,0.1967
d7583,0.075
d7584,0.071
d7585,0.0895
d7586,0.0245
d7587,0.0823
d7588,0.2038
d7589,0.1235
d7590,0.0595
d7591,0.01687
d7592,0.101
d7593,0.1274
d7594,0.77
d7595,0.0825
d7596,0.36
d7597,0.121
d7598,0.1339
d7599,0.094
d7600,0
d7601,0
d7602,0.0114
d7603,0.1201
d7604,0.2045
d7605,0.1515
d7606,0.1635
d7607,0.13
d7608,0.068
d7609,0.0699
d7610,0
d7611,0.2231
d7612,0.03791
d7613,0.0648
